// key	ITEM_NAME_	ITEM_DESCRIPTION_
2050214	잠수복	수중전을 고려하여 장만하면 좋은 잠수복.\겉보기엔 초라해도 체온유지 효과가 뛰어나다.
2050215	잠수복	수중전을 고려하여 장만하면 좋은 잠수복.\겉보기엔 초라해도 체온유지 효과가 뛰어나다.
2050221	훈련용 우주복	전신 방어는 물론이요, 우주에서도 사용 OK! 
2050222	훈련용 우주복	전신 방어는 물론이요, 우주에서도 사용 OK! 
2050223	훈련용 우주복	전신 방어는 물론이요, 우주에서도 사용 OK! 
2050224	훈련용 우주복	전신 방어는 물론이요, 우주에서도 사용 OK! 
2050225	훈련용 우주복	전신 방어는 물론이요, 우주에서도 사용 OK! 
2050231	오뜨 꾸뛰르	보는 순간 상대를 압도할 것 같은 포스가 느껴지는 화려한 드레스.\빵이 싫으면 고기를 먹으라고 외치고 싶다.
2050232	오뜨 꾸뛰르	보는 순간 상대를 압도할 것 같은 포스가 느껴지는 화려한 드레스.\빵이 싫으면 고기를 먹으라고 외치고 싶다.
2050233	오뜨 꾸뛰르	보는 순간 상대를 압도할 것 같은 포스가 느껴지는 화려한 드레스.\빵이 싫으면 고기를 먹으라고 외치고 싶다.
2050234	오뜨 꾸뛰르	보는 순간 상대를 압도할 것 같은 포스가 느껴지는 화려한 드레스.\빵이 싫으면 고기를 먹으라고 외치고 싶다.
2050235	오뜨 꾸뛰르	보는 순간 상대를 압도할 것 같은 포스가 느껴지는 화려한 드레스.\빵이 싫으면 고기를 먹으라고 외치고 싶다.
2050241	고딕 로리타	어둠(Endless Nights)에 물든 소녀가 입던 양복이다.
2050242	고딕 로리타	어둠(Endless Nights)에 물든 소녀가 입던 양복이다.
2050243	고딕 로리타	어둠(Endless Nights)에 물든 소녀가 입던 양복이다.
2050244	고딕 로리타	어둠(Endless Nights)에 물든 소녀가 입던 양복이다.
2050245	고딕 로리타	어둠(Endless Nights)에 물든 소녀가 입던 양복이다.
2050251	각시탈	이름은 각시탈이지만 남녀공용이다. \격식을 차릴 때 착용하는 것을 권장한다. 
2050252	각시탈	이름은 각시탈이지만 남녀공용이다. \격식을 차릴 때 착용하는 것을 권장한다. 
2050253	각시탈	이름은 각시탈이지만 남녀공용이다. \격식을 차릴 때 착용하는 것을 권장한다. 
2050254	각시탈	이름은 각시탈이지만 남녀공용이다. \격식을 차릴 때 착용하는 것을 권장한다. 
2050255	각시탈	이름은 각시탈이지만 남녀공용이다. \격식을 차릴 때 착용하는 것을 권장한다. 
2050261	오를레앙	신의 가호를 받는 갑주라고 한다. \상인의 말이 정말이라면 주님이 지켜주실 것이다. 
2050262	오를레앙	신의 가호를 받는 갑주라고 한다. \상인의 말이 정말이라면 주님이 지켜주실 것이다. 
2050263	오를레앙	신의 가호를 받는 갑주라고 한다. \상인의 말이 정말이라면 주님이 지켜주실 것이다. 
2050264	오를레앙	신의 가호를 받는 갑주라고 한다. \상인의 말이 정말이라면 주님이 지켜주실 것이다. 
2050265	오를레앙	신의 가호를 받는 갑주라고 한다. \상인의 말이 정말이라면 주님이 지켜주실 것이다. 
2050271	치킨 헤드기어	무마니 지역의 치킨 라이더들이 착용했다는 헤드기어. \적의 경계심을 낮추는 역할을 한다.
2050272	치킨 헤드기어	무마니 지역의 치킨 라이더들이 착용했다는 헤드기어. \적의 경계심을 낮추는 역할을 한다.
2050273	치킨 헤드기어	무마니 지역의 치킨 라이더들이 착용했다는 헤드기어. \적의 경계심을 낮추는 역할을 한다.
2050274	치킨 헤드기어	무마니 지역의 치킨 라이더들이 착용했다는 헤드기어. \적의 경계심을 낮추는 역할을 한다.
2050275	치킨 헤드기어	무마니 지역의 치킨 라이더들이 착용했다는 헤드기어. \적의 경계심을 낮추는 역할을 한다.
2050281	커스텀 메이드 유니폼	클래식 메이드 유니폼과는 격이 다른 방탄 유니폼.\오직 전투메이드들을 위해 만들어진 후 계속 잠들어 있었다. 
2050282	커스텀 메이드 유니폼	클래식 메이드 유니폼과는 격이 다른 방탄 유니폼.\오직 전투메이드들을 위해 만들어진 후 계속 잠들어 있었다. 
2050283	커스텀 메이드 유니폼	클래식 메이드 유니폼과는 격이 다른 방탄 유니폼.\오직 전투메이드들을 위해 만들어진 후 계속 잠들어 있었다. 
2050284	커스텀 메이드 유니폼	클래식 메이드 유니폼과는 격이 다른 방탄 유니폼.\오직 전투메이드들을 위해 만들어진 후 계속 잠들어 있었다. 
2050285	커스텀 메이드 유니폼	클래식 메이드 유니폼과는 격이 다른 방탄 유니폼.\오직 전투메이드들을 위해 만들어진 후 계속 잠들어 있었다. 
2050291	꽃고름 한복	음력 팔월 보름에 입는 추석용 한복. \단아하게 떨어지는 치마폭이 아름답다. 
2050292	꽃고름 한복	음력 팔월 보름에 입는 추석용 한복. \단아하게 떨어지는 치마폭이 아름답다. 
2050293	꽃고름 한복	음력 팔월 보름에 입는 추석용 한복. \단아하게 떨어지는 치마폭이 아름답다. 
2050294	꽃고름 한복	음력 팔월 보름에 입는 추석용 한복. \단아하게 떨어지는 치마폭이 아름답다. 
2050295	꽃고름 한복	음력 팔월 보름에 입는 추석용 한복. \단아하게 떨어지는 치마폭이 아름답다. 
2050301	1st 애니버서리 캡	파티를 즐길 준비가 됐어…\오직 파티를 위한 신념으로 이걸 쓸 생각이다. 
2050302	1st 애니버서리 캡	파티를 즐길 준비가 됐어…\오직 파티를 위한 신념으로 이걸 쓸 생각이다. 
2050303	1st 애니버서리 캡	파티를 즐길 준비가 됐어…\오직 파티를 위한 신념으로 이걸 쓸 생각이다. 
2050304	1st 애니버서리 캡	파티를 즐길 준비가 됐어…\오직 파티를 위한 신념으로 이걸 쓸 생각이다. 
2050305	1st 애니버서리 캡	파티를 즐길 준비가 됐어…\오직 파티를 위한 신념으로 이걸 쓸 생각이다. 
2050311	연금술사 장갑	화학 실험을 위해 특수한 처리를 해두었다. \화기 주의, 파손 주의, 변형 주의, 물세탁 주의. 
2050312	연금술사 장갑	화학 실험을 위해 특수한 처리를 해두었다. \화기 주의, 파손 주의, 변형 주의, 물세탁 주의. 
2050313	연금술사 장갑	화학 실험을 위해 특수한 처리를 해두었다. \화기 주의, 파손 주의, 변형 주의, 물세탁 주의. 
2050314	연금술사 장갑	화학 실험을 위해 특수한 처리를 해두었다. \화기 주의, 파손 주의, 변형 주의, 물세탁 주의. 
2050315	연금술사 장갑	화학 실험을 위해 특수한 처리를 해두었다. \화기 주의, 파손 주의, 변형 주의, 물세탁 주의. 
2050321	산타클로스의 털모자	산타클로스의 털모자에서 행방불명된\ 순록의 DNA가 발견되었다.
2050322	산타클로스의 털모자	산타클로스의 털모자에서 행방불명된\ 순록의 DNA가 발견되었다.
2050323	산타클로스의 털모자	산타클로스의 털모자에서 행방불명된\ 순록의 DNA가 발견되었다.
2050324	산타클로스의 털모자	산타클로스의 털모자에서 행방불명된\ 순록의 DNA가 발견되었다.
2050325	산타클로스의 털모자	산타클로스의 털모자에서 행방불명된\ 순록의 DNA가 발견되었다.
2050341	레이지 캡	분노에도 타지 않는 드미테르 전용 캡. \특별사양, 드미테르 소장품.
2050342	레이지 캡	분노에도 타지 않는 드미테르 전용 캡. \특별사양, 드미테르 소장품.
2050343	레이지 캡	분노에도 타지 않는 드미테르 전용 캡. \특별사양, 드미테르 소장품.
2050344	레이지 캡	분노에도 타지 않는 드미테르 전용 캡. \특별사양, 드미테르 소장품.
2050345	레이지 캡	분노에도 타지 않는 드미테르 전용 캡. \특별사양, 드미테르 소장품.
2050361	신부의 베일	부케와 동일소재의 꽃으로 장식된 신부용 베일. 
2050362	신부의 베일	부케와 동일소재의 꽃으로 장식된 신부용 베일. 
2050363	신부의 베일	부케와 동일소재의 꽃으로 장식된 신부용 베일. 
2050364	신부의 베일	부케와 동일소재의 꽃으로 장식된 신부용 베일. 
2050365	신부의 베일	부케와 동일소재의 꽃으로 장식된 신부용 베일. 
2050381	딥 로즈 드레스	브리지드를 위해 만들어진 장미 모티브의 드레스. \희미하게 피냄새가 난다.
2050382	딥 로즈 드레스	브리지드를 위해 만들어진 장미 모티브의 드레스. \희미하게 피냄새가 난다.
2050383	딥 로즈 드레스	브리지드를 위해 만들어진 장미 모티브의 드레스. \희미하게 피냄새가 난다.
2050384	딥 로즈 드레스	브리지드를 위해 만들어진 장미 모티브의 드레스. \희미하게 피냄새가 난다.
2050385	딥 로즈 드레스	브리지드를 위해 만들어진 장미 모티브의 드레스. \희미하게 피냄새가 난다.
2050401	얼터드 플라워	수상한 마력이 감도는 드레스. \누군가의 슬픈 기억이 담겨 있다.
2050402	얼터드 플라워	수상한 마력이 감도는 드레스. \누군가의 슬픈 기억이 담겨 있다.
2050403	얼터드 플라워	수상한 마력이 감도는 드레스. \누군가의 슬픈 기억이 담겨 있다.
2050404	얼터드 플라워	수상한 마력이 감도는 드레스. \누군가의 슬픈 기억이 담겨 있다.
2050405	얼터드 플라워	수상한 마력이 감도는 드레스. \누군가의 슬픈 기억이 담겨 있다.
2050411	뱀파이어 버슬	바토리는 자신이 뱀파이어라고 놀림 받는 이유 중 하나가 \자신의 고딕 취향 탓인 걸 모르는 듯 하다.
2050412	뱀파이어 버슬	바토리는 자신이 뱀파이어라고 놀림 받는 이유 중 하나가 \자신의 고딕 취향 탓인 걸 모르는 듯 하다.
2050413	뱀파이어 버슬	바토리는 자신이 뱀파이어라고 놀림 받는 이유 중 하나가 \자신의 고딕 취향 탓인 걸 모르는 듯 하다.
2050414	뱀파이어 버슬	바토리는 자신이 뱀파이어라고 놀림 받는 이유 중 하나가 \자신의 고딕 취향 탓인 걸 모르는 듯 하다.
2050415	뱀파이어 버슬	바토리는 자신이 뱀파이어라고 놀림 받는 이유 중 하나가 \자신의 고딕 취향 탓인 걸 모르는 듯 하다.
2050421	협찬 커스텀 케이프	셀럽 나탈리스 인기에 힘입어\유명 디자이너가 만든 실험작.
2050422	협찬 커스텀 케이프	셀럽 나탈리스 인기에 힘입어\유명 디자이너가 만든 실험작.
2050423	협찬 커스텀 케이프	셀럽 나탈리스 인기에 힘입어\유명 디자이너가 만든 실험작.
2050424	협찬 커스텀 케이프	셀럽 나탈리스 인기에 힘입어\유명 디자이너가 만든 실험작.
2050425	협찬 커스텀 케이프	셀럽 나탈리스 인기에 힘입어\유명 디자이너가 만든 실험작.
2050441	새해맞이 설빔	새로운 한 해에는 좋은 일만 일어나라! \비장한 마음으로 마련한 새해 첫 의상.
2050442	새해맞이 설빔	새로운 한 해에는 좋은 일만 일어나라! \비장한 마음으로 마련한 새해 첫 의상.
2050443	새해맞이 설빔	새로운 한 해에는 좋은 일만 일어나라! \비장한 마음으로 마련한 새해 첫 의상.
2050444	새해맞이 설빔	새로운 한 해에는 좋은 일만 일어나라! \비장한 마음으로 마련한 새해 첫 의상.
2050445	새해맞이 설빔	새로운 한 해에는 좋은 일만 일어나라! \비장한 마음으로 마련한 새해 첫 의상.
2050451	다나의 미트라	다나의 위엄을 상징하는 의식용 모자
2050452	다나의 미트라	다나의 위엄을 상징하는 의식용 모자
2050453	다나의 미트라	다나의 위엄을 상징하는 의식용 모자
2050454	다나의 미트라	다나의 위엄을 상징하는 의식용 모자
2050455	다나의 미트라	다나의 위엄을 상징하는 의식용 모자
2050461	노장의 유니폼	수많은 전장을 함께 헤쳐나온 쿠바바의 전용 유니폼.\수선은 최근 들어 바벨이 도맡아 한다고.
2050462	노장의 유니폼	수많은 전장을 함께 헤쳐나온 쿠바바의 전용 유니폼.\수선은 최근 들어 바벨이 도맡아 한다고.
2050463	노장의 유니폼	수많은 전장을 함께 헤쳐나온 쿠바바의 전용 유니폼.\수선은 최근 들어 바벨이 도맡아 한다고.
2050464	노장의 유니폼	수많은 전장을 함께 헤쳐나온 쿠바바의 전용 유니폼.\수선은 최근 들어 바벨이 도맡아 한다고.
2050465	노장의 유니폼	수많은 전장을 함께 헤쳐나온 쿠바바의 전용 유니폼.\수선은 최근 들어 바벨이 도맡아 한다고.
2050471	연금술사의 안경	전자파 차단부터 현미경 기능까지, \없는 기능 빼고 다 있는 최첨단 안경
2050472	연금술사의 안경	전자파 차단부터 현미경 기능까지, \없는 기능 빼고 다 있는 최첨단 안경
2050473	연금술사의 안경	전자파 차단부터 현미경 기능까지, \없는 기능 빼고 다 있는 최첨단 안경
2050474	연금술사의 안경	전자파 차단부터 현미경 기능까지, \없는 기능 빼고 다 있는 최첨단 안경
2050475	연금술사의 안경	전자파 차단부터 현미경 기능까지, \없는 기능 빼고 다 있는 최첨단 안경
2050481	리모스 비키니 아머	리모스를 위해 특별히 제작된 비키니 아머\놀랍게도 막을 건 다 막는다고 한다.
2050482	리모스 비키니 아머	리모스를 위해 특별히 제작된 비키니 아머\놀랍게도 막을 건 다 막는다고 한다.
2050483	리모스 비키니 아머	리모스를 위해 특별히 제작된 비키니 아머\놀랍게도 막을 건 다 막는다고 한다.
2050484	리모스 비키니 아머	리모스를 위해 특별히 제작된 비키니 아머\놀랍게도 막을 건 다 막는다고 한다.
2050485	리모스 비키니 아머	리모스를 위해 특별히 제작된 비키니 아머\놀랍게도 막을 건 다 막는다고 한다.
2050491	마코토의 전투복	마코토가 착용하는 전투복.\가슴이 큰 사람이 착용하면 남반구가 눈에 띄는 편이다. 
2050492	마코토의 전투복	마코토가 착용하는 전투복.\가슴이 큰 사람이 착용하면 남반구가 눈에 띄는 편이다. 
2050493	마코토의 전투복	마코토가 착용하는 전투복.\가슴이 큰 사람이 착용하면 남반구가 눈에 띄는 편이다. 
2050494	마코토의 전투복	마코토가 착용하는 전투복.\가슴이 큰 사람이 착용하면 남반구가 눈에 띄는 편이다. 
2050495	마코토의 전투복	마코토가 착용하는 전투복.\가슴이 큰 사람이 착용하면 남반구가 눈에 띄는 편이다. 
2050501	카인의 파시아	정결과 진리에 대한 순복을 상징하는 허리띠다.
2050502	카인의 파시아	정결과 진리에 대한 순복을 상징하는 허리띠다.
2050503	카인의 파시아	정결과 진리에 대한 순복을 상징하는 허리띠다.
2050504	카인의 파시아	정결과 진리에 대한 순복을 상징하는 허리띠다.
2050505	카인의 파시아	정결과 진리에 대한 순복을 상징하는 허리띠다.
2050511	총잡이의 수영복	물총 싸움에 걸맞는 복장을 갖추도록!\이건 물총잡이의 매너야.
2050512	총잡이의 수영복	물총 싸움에 걸맞는 복장을 갖추도록!\이건 물총잡이의 매너야.
2050513	총잡이의 수영복	물총 싸움에 걸맞는 복장을 갖추도록!\이건 물총잡이의 매너야.
2050514	총잡이의 수영복	물총 싸움에 걸맞는 복장을 갖추도록!\이건 물총잡이의 매너야.
2050515	총잡이의 수영복	물총 싸움에 걸맞는 복장을 갖추도록!\이건 물총잡이의 매너야.
